Entity_ID,Customer,Destination,Category,Week +1_Vol,Week +1_Wt,Week +2_Vol,Week +2_Wt,Week +3_Vol,Week +3_Wt,Week +4_Vol,Week +4_Wt
LHT Express (HK) Company Limited_TW_234,LHT Express (HK) Company Limited,TW,NECKLACE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_217,LHT Express (HK) Company Limited,TW,RING类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_214,LHT Express (HK) Company Limited,TW,SENSOR类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_19999,LHT Express (HK) Company Limited,TW,L1大类19_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_1999,LHT Express (HK) Company Limited,TW,L1大类1_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_OM_121","Yanwen Logistics Co., Ltd. Shenzhen Branch",OM,SUNGLASSES类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_OM_119","Yanwen Logistics Co., Ltd. Shenzhen Branch",OM,PHONE CASE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_NO_7999","Yanwen Logistics Co., Ltd. Shenzhen Branch",NO,L1大类7_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_NO_6999","Yanwen Logistics Co., Ltd. Shenzhen Branch",NO,L1大类6_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PF_393","Yanwen Logistics Co., Ltd. Shenzhen Branch",PF,ANTI-STRETCH MARK CREAM类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PF_2999","Yanwen Logistics Co., Ltd. Shenzhen Branch",PF,L1大类2_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PF_286","Yanwen Logistics Co., Ltd. Shenzhen Branch",PF,HAIR TRIMMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PF_285","Yanwen Logistics Co., Ltd. Shenzhen Branch",PF,FOUNDATION STICK类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PF_274","Yanwen Logistics Co., Ltd. Shenzhen Branch",PF,NECK MASSAGER类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PF_17999","Yanwen Logistics Co., Ltd. Shenzhen Branch",PF,L1大类17_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PF_12999","Yanwen Logistics Co., Ltd. Shenzhen Branch",PF,L1大类12_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_OM_5","Yanwen Logistics Co., Ltd. Shenzhen Branch",OM,KIDS PAINTING KIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_OM_338","Yanwen Logistics Co., Ltd. Shenzhen Branch",OM,STAINLESS STEEL BRACELET类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_OM_333","Yanwen Logistics Co., Ltd. Shenzhen Branch",OM,COTTON STOCKINGS类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_OM_285","Yanwen Logistics Co., Ltd. Shenzhen Branch",OM,FOUNDATION STICK类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_OM_18999","Yanwen Logistics Co., Ltd. Shenzhen Branch",OM,L1大类18_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_352,LHT Express (HK) Company Limited,TW,TOY类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_345,LHT Express (HK) Company Limited,TW,BRACELET类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_328,LHT Express (HK) Company Limited,TW,SHIRT类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_313,LHT Express (HK) Company Limited,TW,GUITAR ACCESSORIES类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_437","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,CLIP类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_349","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,PROTECTIVE CASE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_317","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,MUSICAL INSTRUMENT类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_2999","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,L1大类2_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_287","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,STYLING COMB类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_286","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,HAIR TRIMMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_270","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,SLEEP BRACES类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_254","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,PLUSH DOLL类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_18999","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,L1大类18_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_17","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,ORNAMENT FOR CHRISTMAS TREE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_152","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,KEYCHAIN类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_118","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,SMARTPHONES类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_110","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,NAIL CLIPPERS类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PF_7999","Yanwen Logistics Co., Ltd. Shenzhen Branch",PF,L1大类7_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PF_484","Yanwen Logistics Co., Ltd. Shenzhen Branch",PF,MAT类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PF_468","Yanwen Logistics Co., Ltd. Shenzhen Branch",PF,ANTI-LOSS DEVICE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_178,LHT Express (HK) Company Limited,TW,CAMERA类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_16999,LHT Express (HK) Company Limited,TW,L1大类16_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_168,LHT Express (HK) Company Limited,TW,MOUSE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_165,LHT Express (HK) Company Limited,TW,PAPER CARD类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_163,LHT Express (HK) Company Limited,TW,VIDEO GAME类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_156,LHT Express (HK) Company Limited,TW,WATCH STRAP类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_155,LHT Express (HK) Company Limited,TW,WATCH类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_153,LHT Express (HK) Company Limited,TW,WATCHBAND类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_147,LHT Express (HK) Company Limited,TW,WRIST WATCH类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_140,LHT Express (HK) Company Limited,TW,HAT类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_12999,LHT Express (HK) Company Limited,TW,L1大类12_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_121,LHT Express (HK) Company Limited,TW,SUNGLASSES类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_119,LHT Express (HK) Company Limited,TW,PHONE CASE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_TW_118,LHT Express (HK) Company Limited,TW,SMARTPHONES类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_8999,LHT Express (HK) Company Limited,AU,L1大类8_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_82,LHT Express (HK) Company Limited,AU,MOTORCYCLE PARTS类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_110","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,NAIL CLIPPERS类,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_100","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,NOSE ASPIRATOR类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_QA_7999","Yanwen Logistics Co., Ltd. Shenzhen Branch",QA,L1大类7_长尾杂项,0.0,0.0,0.0,0.0,1.0,0.83,1.0,0.83
"Yanwen Logistics Co., Ltd. Shenzhen Branch_QA_74","Yanwen Logistics Co., Ltd. Shenzhen Branch",QA,FITNESS EQUIPMENT类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_QA_233","Yanwen Logistics Co., Ltd. Shenzhen Branch",QA,ACRYLIC PENDANT DECORATIONS类,0.0,0.0,0.0,0.0,1.0,0.21,1.0,0.21
"Yanwen Logistics Co., Ltd. Shenzhen Branch_QA_208","Yanwen Logistics Co., Ltd. Shenzhen Branch",QA,CHARGING STAND类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_QA_194","Yanwen Logistics Co., Ltd. Shenzhen Branch",QA,HEADSET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_QA_17999","Yanwen Logistics Co., Ltd. Shenzhen Branch",QA,L1大类17_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_QA_119","Yanwen Logistics Co., Ltd. Shenzhen Branch",QA,PHONE CASE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PT_87","Yanwen Logistics Co., Ltd. Shenzhen Branch",PT,PHONE SCREEN PROTECTOR类,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PT_367","Yanwen Logistics Co., Ltd. Shenzhen Branch",PT,SPEAKER PARTS类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_8999","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,L1大类8_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_7999","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,L1大类7_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_509","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,STRAP类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_508","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,ZIPPER类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_PL_50","Yanwen Logistics Co., Ltd. Shenzhen Branch",PL,HYBRID KITTEN GREEN类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_484,LHT Express (HK) Company Limited,AU,MAT类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_423,LHT Express (HK) Company Limited,AU,ELECTRONIC FLOAT类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_406,LHT Express (HK) Company Limited,AU,DEMO BOARD ACCESSORIES类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_402,LHT Express (HK) Company Limited,AU,SOLID STATE DRIVES FANXIANG S660/S770/S880 SSD类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_352,LHT Express (HK) Company Limited,AU,TOY类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_34,LHT Express (HK) Company Limited,AU,INTERIOR MOULDINGS类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_2999,LHT Express (HK) Company Limited,AU,L1大类2_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_26,LHT Express (HK) Company Limited,AU,CAMERA DRONES NEW GT8 DRONE 8K PROFESSIONAL HD类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_249,LHT Express (HK) Company Limited,AU,HEADPHONES类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_238,LHT Express (HK) Company Limited,AU,EARPHONE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_19999,LHT Express (HK) Company Limited,AU,L1大类19_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_163,LHT Express (HK) Company Limited,AU,VIDEO GAME类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_14999,LHT Express (HK) Company Limited,AU,L1大类14_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_13999,LHT Express (HK) Company Limited,AU,L1大类13_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHT Express (HK) Company Limited_AU_118,LHT Express (HK) Company Limited,AU,SMARTPHONES类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_12999","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,L1大类12_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
Floship Ltd._MY_119,Floship Ltd.,MY,PHONE CASE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floship Ltd._JP_189,Floship Ltd.,JP,SILICON WATCH STRAP; SMARTWATCH AND CHARGE CABLE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easyship Fulfillment Services Limited_UY_159,Easyship Fulfillment Services Limited,UY,TANGEM CARD 2.0 SET OF 3 CARDS SEMICONDUCTOR SMART类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easyship Fulfillment Services Limited_TH_180,Easyship Fulfillment Services Limited,TH,HANDBAG - NYLON FABRIC类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_285","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,FOUNDATION STICK类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_274","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,NECK MASSAGER类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_27","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,LIFT SUPPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_259","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,CARE TOOL类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_234","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,NECKLACE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_19999","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,L1大类19_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_17999","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,L1大类17_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_175","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,PICTURE BOOK类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_16999","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,L1大类16_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_146","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,COAT类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPGS_RS_368,GPGS,RS,AUDIO ACCESSORIES类,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
LHT Express (HK) Company Limited_AU_76,LHT Express (HK) Company Limited,AU,TABLET类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easyship Fulfillment Services Limited_PK_159,Easyship Fulfillment Services Limited,PK,TANGEM CARD 2.0 SET OF 3 CARDS SEMICONDUCTOR SMART类,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11
Easyship Fulfillment Services Limited_PH_180,Easyship Fulfillment Services Limited,PH,HANDBAG - NYLON FABRIC类,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.41
Easyship Fulfillment Services Limited_PA_159,Easyship Fulfillment Services Limited,PA,TANGEM CARD 2.0 SET OF 3 CARDS SEMICONDUCTOR SMART类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easyship Fulfillment Services Limited_MY_180,Easyship Fulfillment Services Limited,MY,HANDBAG - NYLON FABRIC类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_379","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,ELECTRIC TOY CAR类,0.0,0.0,0.0,0.0,1.0,0.23,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_360","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,LIPSTICK类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_351","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,ILLUMINATED BILLBOARD类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_346","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,PLASTIC BOX类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_336","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,ESSENTIAL OIL SOAP类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_328","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,SHIRT类,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.54
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_311","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,WOMEN'S KNITTED POLYESTER DRESS类,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_309","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,PANTIES类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_287","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,STYLING COMB类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPGS_CA_368,GPGS,CA,AUDIO ACCESSORIES类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floship Ltd._SG_2999,Floship Ltd.,SG,L1大类2_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floship Ltd._MY_163,Floship Ltd.,MY,VIDEO GAME类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_SK_367","Yanwen Logistics Co., Ltd. Shenzhen Branch",SK,SPEAKER PARTS类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_SK_2999","Yanwen Logistics Co., Ltd. Shenzhen Branch",SK,L1大类2_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_SK_119","Yanwen Logistics Co., Ltd. Shenzhen Branch",SK,PHONE CASE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_SI_87","Yanwen Logistics Co., Ltd. Shenzhen Branch",SI,PHONE SCREEN PROTECTOR类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_SI_119","Yanwen Logistics Co., Ltd. Shenzhen Branch",SI,PHONE CASE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_SE_87","Yanwen Logistics Co., Ltd. Shenzhen Branch",SE,PHONE SCREEN PROTECTOR类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RO_433","Yanwen Logistics Co., Ltd. Shenzhen Branch",RO,INTEGRATED CIRCUIT类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RO_367","Yanwen Logistics Co., Ltd. Shenzhen Branch",RO,SPEAKER PARTS类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_481","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,SPRAY类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_448","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,WIRELESS SEALING MACHINE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_392","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,BEAUTY CREAM类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_39","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,POLYESTER YOGA PANTS类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yanwen Logistics Co., Ltd. Shenzhen Branch_RE_386","Yanwen Logistics Co., Ltd. Shenzhen Branch",RE,PLASTIC DESKTOP ORNAMENTS类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easyship Fulfillment Services Limited_SG_7,Easyship Fulfillment Services Limited,SG,FOLDABLE DUFFEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easyship Fulfillment Services Limited_SG_2999,Easyship Fulfillment Services Limited,SG,L1大类2_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easyship Fulfillment Services Limited_SA_260,Easyship Fulfillment Services Limited,SA,ERECTIN; LEH BROCHURE类,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLACKSHEEP AVIONICS CO LTD._PL_12999,BLACKSHEEP AVIONICS CO LTD.,PL,L1大类12_长尾杂项,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.0
BLACKSHEEP AVIONICS CO LTD._IT_12999,BLACKSHEEP AVIONICS CO LTD.,IT,L1大类12_长尾杂项,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easyship Fulfillment Services Limited_ME_159,Easyship Fulfillment Services Limited,ME,TANGEM CARD 2.0 SET OF 3 CARDS SEMICONDUCTOR SMART类,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12
Easyship Fulfillment Services Limited_MA_159,Easyship Fulfillment Services Limited,MA,TANGEM CARD 2.0 SET OF 3 CARDS SEMICONDUCTOR SMART类,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11
Easyship Fulfillment Services Limited_KZ_159,Easyship Fulfillment Services Limited,KZ,TANGEM CARD 2.0 SET OF 3 CARDS SEMICONDUCTOR SMART类,0.0,0.0,2.0,0.22,2.0,0.22,1.0,0.11
